Gilgit Airport,35.91880035,74.33360291,4796,AS,PK,PK-NA,Gilgit,OPGT,GIL,
Gillam Airport,56.35749817,-94.71060181,476,NA,CA,CA-MB,Gillam,CYGX,YGX,
Gillette Campbell County Airport,44.34889984,-105.5390015,4365,NA,US,US-WY,Gillette,KGCC,GCC,GCC
Gilze Rijen Air Base,51.56740189,4.931829929,49,EU,NL,NL-NB,Breda,EHGR,GLZ,
Gimli Industrial Park Airport,50.62810135,-97.04329681,753,NA,CA,CA-MB,Gimli,CYGM,YGM,
Gioia Del Colle Airport,40.76779938,16.93330002,1187,EU,IT,IT-75,Gioia Del Colle,LIBV,,
Girona Airport,41.90100098,2.760550022,468,EU,ES,ES-CT,Girona,LEGE,GRO,
Girua Airport,-8.80453968,148.3090057,311,OC,PG,PG-NPP,Popondetta,AYGR,PNP,
Gisborne Airport,-38.66329956,177.9779968,15,OC,NZ,NZ-GIS,Gisborne,NZGS,GIS,
Gisenyi Airport,-1.67719996,29.25889969,5082,AF,RW,RW-04,Gisenyi,HRYG,GYI,
Gissar Air Base,38.51229858,68.67250061,2379,AS,TJ,TJ-RR,Dushanbe,,,
Gjader Air Base,41.89519882,19.59869957,23,EU,AL,AL-LE,Gjader,LAGJ,,
Gjoa Haven Airport,68.63559723,-95.84970093,152,NA,CA,CA-NU,Gjoa Haven,CYHK,YHK,
Glacier Park International Airport,48.3105011,-114.2559967,2977,NA,US,US-MT,Kalispell,KGPI,FCA,GPI
Gladstone Airport,-23.86969948,151.2230072,64,OC,AU,AU-QLD,Gladstone,YGLA,GLT,
Glasgow Prestwick Airport,55.50939941,-4.586669922,65,EU,GB,GB-SCT,Glasgow,EGPK,PIK,
Glen Innes Airport,-29.67499924,151.6889954,3433,OC,AU,AU-NSW,,YGLI,GLI,
Glentanner Airport,-43.90670013,170.128006,1824,OC,NZ,NZ-CAN,Glentanner Station,NZGT,GTN,
Gloucestershire Airport,51.89419937,-2.167220116,101,EU,GB,GB-ENG,Staverton,EGBJ,GLO,
Gobernador Castello Airport,-40.8692,-63.0004,20,SA,AR,AR-R,Viedma / Carmen de Patagones,SAVV,VDM,VIE
Gobernador Horacio Guzman International Airport,-24.39279938,-65.09780121,3019,SA,AR,AR-Y,San Salvador de Jujuy,SASJ,JUJ,JUJ
Gode Airport,5.935130119,43.57860184,834,AF,ET,ET-SO,Gode,HAGO,GDE,
Goderich Airport,43.76689911,-81.71060181,712,NA,CA,CA-ON,Goderich,CYGD,,YGD
Godman Army Air Field,37.90710068,-85.9720993,756,NA,US,US-KY,Fort Knox,KFTK,FTK,FTK
Godofredo P. Ramos Airport,11.92450047,121.9540024,7,AS,PH,PH-AKL,Malay,RPVE,MPH,
Gods Lake Narrows Airport,54.55889893,-94.49140167,617,NA,CA,CA-MB,Gods Lake Narrows,CYGO,YGO,
Gods River Airport,54.83969879,-94.07859802,627,NA,CA,CA-MB,Gods River,CZGI,ZGI,
Godthaab / Nuuk Airport,64.19090271,-51.67810059,283,NA,GL,GL-U-A,Nuuk,BGGH,GOH,
Gold Coast Airport,-28.1644001,153.5050049,21,OC,AU,AU-NSW,Gold Coast,YBCG,OOL,
Golden Airport,51.29919815,-116.9820023,2575,NA,CA,CA-BC,Golden,CYGE,,
Golden Triangle Regional Airport,33.45029831,-88.59140015,264,NA,US,US-MS,Columbus/W Point/Starkville,KGTR,GTR,GTR
Golfito Airport,8.654009819,-83.18219757,49,NA,CR,CR-P,Golfito,MRGF,GLF,
Golmud Airport,36.40060043,94.78610229,,AS,CN,CN-63,Golmud,ZLGM,GOQ,
Goloson International Airport,15.74250031,-86.85299683,49,NA,HN,HN-AT,La Ceiba,MHLC,LCE,
Goma International Airport,-1.670809984,29.2385006,5089,AF,CD,CD-NK,Goma,FZNA,GOM,
Gombe Lawanti International Airport,10.29833333,10.89638889,1590,AF,NG,NG-GO,Gombe,DNGO,GMO,
Gomel Airport,52.52700043,31.01670074,472,EU,BY,BY-HO,Gomel,UMGG,GME,
Gomez Nino Apiay Air Base,4.07607,-73.5627,1207,SA,CO,CO-MET,Apiay,SKAP,API,APY
Gonder Airport,12.51990032,37.43399811,6449,AF,ET,ET-AM,Gondar,HAGN,GDQ,
Gonghe Air Base,36.33670044,100.4800034,,AS,CN,CN-63,,,,
Gongzhuling Air Base,43.52420044,124.7860031,,AS,CN,CN-22,,,,
Goose Bay Airport,53.31919861,-60.42580032,160,NA,CA,CA-NL,Goose Bay,CYYR,YYR,
Gorakhpur Airport,26.73970032,83.4496994,259,AS,IN,IN-UP,Gorakhpur,VEGK,GOP,
Gore Bay Manitoulin Airport,45.88529968,-82.56780243,635,NA,CA,CA-ON,Gore Bay,CYZE,YZE,
Gorgan Airport,36.90940094,54.40129852,-24,AS,IR,IR-27,Gorgan,OING,GBT,
Gorna Oryahovitsa Airport,43.15140152,25.71290016,285,EU,BG,BG-04,Gorna Oryahovitsa,LBGO,GOZ,
Gorno-Altaysk Airport,51.96670151,85.83329773,965,AS,RU,RU-AL,Gorno-Altaysk,UNBG,RGK,
Goroka Airport,-6.081689835,145.3919983,5282,OC,PG,PG-EHG,Goronka,AYGA,GKA,
Gostomel Airport,50.60350037,30.19190025,517,EU,UA,UA-32,Kiev,UKKM,GML,
Gothenburg City Airport,57.77470016,11.87040043,59,EU,SE,SE-Q,Gothenburg,ESGP,GSE,
Goulburn Airport,-34.81029892,149.7259979,2141,OC,AU,AU-NSW,,YGLB,GUL,
Gove Airport,-12.26939964,136.8179932,192,OC,AU,AU-NT,Nhulunbuy,YPGV,GOV,
Governador Jorge Teixeira de Oliveira Airport,-8.709289551,-63.90230179,290,SA,BR,BR-RO,Porto Velho,SBPV,PVH,
Governador José Richa Airport,-23.33359909,-51.13010025,1867,SA,BR,BR-PR,Londrina,SBLO,LDB,
Governor's Harbour Airport,25.28470039,-76.33100128,26,NA,BS,BS-GH,Governor's Harbour,MYEM,GHB,
Goya Airport,-29.1058,-59.2189,128,SA,AR,AR-W,Goya,SATG,OYA,GOY
Grabtsevo Airport,54.54999924,36.3666687,656,EU,RU,RU-KLU,Kaluga,UUBC,KLF,
Graciosa Airport,39.09220123,-28.02980042,86,EU,PT,PT-20,Santa Cruz da Graciosa,LPGR,GRW,
Graf Ignatievo Air Base,42.29040146,24.7140007,190,EU,BG,BG-16,Graf Ignatievo,LBPG,,
Grafenwohr Army Air Field,49.69869995,11.94019985,1363,EU,DE,DE-BY,,ETIC,,
Grafton Airport,-29.75939941,153.0299988,110,OC,AU,AU-NSW,,YGFN,GFN,
Gral. Bernardo O´Higgins Airport,-36.58250046,-72.03140259,495,SA,CL,CL-BI,Chillan,SCCH,YAI,
Grand Bahama International Airport,26.55870056,-78.69560242,7,NA,BS,BS-FP,Freeport,MYGF,FPO,
Grand Canyon National Park Airport,35.95240021,-112.1470032,6609,NA,US,US-AZ,Grand Canyon,KGCN,GCN,GCN
Grand Central Airport,-25.98629951,28.14010048,5325,AF,ZA,ZA-GT,Midrand,FAGC,GCJ,
Grand Forks Air Force Base,47.96110153,-97.40119934,913,NA,US,US-ND,Grand Forks,KRDR,RDR,RDR
Grand Forks Airport,49.0155983,-118.4309998,1720,NA,CA,CA-BC,Grand Forks,CZGF,ZGF,
Grand Forks International Airport,47.94929886,-97.17610168,845,NA,US,US-ND,Grand Forks,KGFK,GFK,GFK
Grand Junction Regional Airport,39.12239838,-108.5270004,4858,NA,US,US-CO,Grand Junction,KGJT,GJT,GJT
Grand Strand Airport,33.81169891,-78.72389984,32,NA,US,US-SC,North Myrtle Beach,KCRE,CRE,CRE
Grande Prairie Airport,55.17969894,-118.8850021,2195,NA,CA,CA-AB,Grande Prairie,CYQU,YQU,
Grant Co International Airport,47.20769882,-119.3199997,1189,NA,US,US-WA,Moses Lake,KMWH,,MWH
Granville Airport,48.8830986,-1.564170003,45,EU,FR,FR-P,Granville,LFRF,GFR,
Gray Army Air Field,47.07920074,-122.5810013,300,NA,US,US-WA,Fort Lewis/Tacoma,KGRF,GRF,GRF
Graz Airport,46.99110031,15.43959999,1115,EU,AT,AT-6,Graz,LOWG,GRZ,
Grazzanise Airport,41.06079865,14.08189964,29,EU,IT,IT-72,Caserta,LIRM,,
Great Falls International Airport,47.48199844,-111.3710022,3680,NA,US,US-MT,Great Falls,KGTF,GTF,GTF
Great Harbour Cay Airport,25.73830032,-77.84010315,18,NA,BS,BS-NB,,MYBG,GHC,
Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636,NA,US,US-NY,Binghamton,KBGM,BGM,BGM
Greater Kankakee Airport,41.07139969,-87.84629822,630,NA,US,US-IL,Kankakee,KIKK,IKK,IKK
Greater Moncton International Airport,46.11220169,-64.6785965,232,NA,CA,CA-NB,Moncton,CYQM,YQM,
Greenbrier Valley Airport,37.85829926,-80.39949799,2302,NA,US,US-WV,Lewisburg,KLWB,LWB,LWB
Greenville Downtown Airport,34.84790039,-82.34999847,1048,NA,US,US-SC,Greenville,KGMU,GMU,GMU
Greenwood–Leflore Airport,33.49430084,-90.08470154,162,NA,US,US-MS,Greenwood,KGWO,GWO,GWO
Gregorio Luperon International Airport,19.75790024,-70.56999969,15,NA,DO,DO-18,Puerto Plata,MDPP,POP,
Grenchen Airport,47.18159866,7.417190075,1411,EU,CH,CH-SO,,LSZG,ZHI,
Grenoble-Isère Airport,45.36289978,5.329370022,1302,EU,FR,FR-V,Grenoble/Saint-Geoirs,LFLS,GNB,
Grider Field,34.17309952,-91.93560028,206,NA,US,US-AR,Pine Bluff,KPBF,PBF,PBF
Griffiss International Airport,43.23379898,-75.40699768,504,NA,US,US-NY,Rome,KRME,,RME
Griffith Airport,-34.25080109,146.0670013,439,OC,AU,AU-NSW,Griffith,YGTH,GFF,
Grise Fiord Airport,76.42610168,-82.90920258,146,NA,CA,CA-NU,Grise Fiord,CYGZ,YGZ,
Groote Eylandt Airport,-13.97500038,136.4600067,53,OC,AU,AU-NT,Groote Eylandt,YGTE,GTE,
Grootfontein Airport,-19.60219955,18.12269974,4636,AF,NA,NA-OD,Grootfontein,FYGF,GFY,
Grosseto Airport,42.75970078,11.07190037,17,EU,IT,IT-52,Grosetto,LIRS,GRS,
Groton New London Airport,41.33010101,-72.04509735,9,NA,US,US-CT,Groton (New London),KGON,GON,GON
Gu-Lian Airport,52.91277778,122.43,1836,AS,CN,CN-23,Mohe,ZYMH,OHE,
Guajará-Mirim Airport,-10.78639984,-65.28479767,478,SA,BR,BR-RO,Guajará-Mirim,SBGM,GJM,
Gualeguaychu Airport,-33.0103,-58.6131,75,SA,AR,AR-E,Gualeguaychu,SAAG,GHU,GUA
Guanare Airport,9.02694416,-69.75514984,606,SA,VE,VE-P,Guanare,SVGU,GUQ,
Guangfu Airport,31.26309967,120.401001,,AS,CN,CN-32,Suzhou,ZSSZ,SZV,
Guangyuan Airport,32.39110184,105.7020035,,AS,CN,CN-51,Guangyuan,ZUGU,GYS,
Guangzhou MR Air Base,32.38940048,111.6949997,,AS,CN,CN-42,Guanghua,ZHGH,LHK,
Guapiles Airport,10.21720028,-83.79699707,883,NA,CR,CR-L,Pococi,MRGP,GPL,
Guarani International Airport,-25.45999908,-54.84000015,846,SA,PY,PY-10,Ciudad del Este,SGES,AGT,
Guararapes - Gilberto Freyre International Airport,-8.126489639,-34.92359924,33,SA,BR,BR-PE,Recife,SBRF,REC,
Guaratinguetá Airport,-22.79159927,-45.20479965,1761,SA,BR,BR-SP,Guaratinguetá,SBGW,GUJ,
Guardiamarina Zañartu Airport,-54.93109894,-67.626297,88,SA,CL,CL-MA,Puerto Williams,SCGZ,WPU,
Guasdalito Airport,7.233333111,-70.80000305,426,SA,VE,VE-C,,SVGD,GDO,
Gudauta Air Base,43.10400009,40.57929993,79,AS,GE,GE-AB,Gudauta,UG0U,,
Guemar Airport,33.51139832,6.776790142,203,AF,DZ,DZ-39,Guemar,DAUO,ELU,
Guernsey Airport,49.43500137,-2.601969957,336,EU,GG,GG-U-A,Saint Peter Port,EGJB,GCI,
Guidonia Airport,41.99029922,12.7407999,289,EU,IT,IT-62,Guidonia,LIRG,,
Guillermo León Valencia Airport,2.4544,-76.6093,5687,SA,CO,CO-CAU,Popayán,SKPP,PPN,PPN
Guiping Mengshu Air Base,23.3307991,110.0090027,,AS,CN,CN-45,,,,
Guiria Airport,10.57407761,-62.31266785,42,SA,VE,VE-R,,SVGI,GUI,
Gulkana Airport,62.1548996,-145.4570007,1586,NA,US,US-AK,Gulkana,PAGK,GKN,GKN
Gulu Airport,2.805560112,32.27180099,3510,AF,UG,UG-304,Gulu,HUGU,ULU,
Guna Airport,24.65469933,77.34729767,1600,AS,IN,IN-MP,,VAGN,GUX,
Gunnedah Airport,-30.96109962,150.2510071,863,OC,AU,AU-NSW,,YGDH,GUH,
Guriat Domestic Airport,31.41189957,37.27949905,1672,AS,SA,SA-08,,OEGT,URY,
Gurney Airport,-10.3114996,150.3339996,88,OC,PG,PG-MBA,Gurney,AYGN,GUR,
Gusau Airport,12.17169952,6.696109772,1520,AF,NG,NG-ZA,Gusau,DNGU,QUS,
Gustaf III Airport,17.90439987,-62.84360123,49,NA,BL,BL-U-A,Gustavia,TFFJ,SBH,
Gustavo Artunduaga Paredes Airport,1.58919,-75.5644,803,SA,CO,CO-CAQ,Florencia,SKFL,FLA,FLA
Gustavo Rizo Airport,20.36529922,-74.5062027,26,NA,CU,CU-14,Baracoa,MUBA,BCA,
Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,19,SA,CO,CO-SAP,San Andrés,SKSP,ADZ,ADZ
Gustavo Vargas Airport,6.45108,-71.7603,1050,SA,CO,CO-ARA,Tame,SKTM,TME,TME
Gustavus Airport,58.4253006,-135.7070007,35,NA,US,US-AK,Gustavus,PAGS,GST,GST
Guymon Municipal Airport,36.68510056,-101.5080032,3123,NA,US,US-OK,Guymon,KGUY,GUY,GUY
Guyuan Liupanshan Airport,36.07888889,106.2169444,5696,AS,CN,CN-64,Guyuan,ZLGY,GYU,
Gvardeyskoe Air Base,45.11500168,33.97700119,721,EU,UA,UA-43,Sarabuz,UKFG,,
Gwadar International Airport,25.23329926,62.32949829,36,AS,PK,PK-BA,Gwadar,OPGD,GWD,
Gwalior Airport,26.29330063,78.22779846,617,AS,IN,IN-MP,Gwalior,VIGR,GWL,
Gwangju Airport,35.12639999,126.8089981,39,AS,KR,KR-29,Gwangju,RKJJ,KWJ,
Gyumri Shirak Airport,40.75040054,43.85929871,5000,AS,AM,AM-SH,Gyumri,UDSG,LWN,
Győr-Pér International Airport,47.62440109,17.81360054,424,EU,HU,HU-GS,Győr,LHPR,QGY,
Gällivare Airport,67.13240051,20.81459999,1027,EU,SE,SE-BD,Gällivare,ESNG,GEV,
Gävle Sandviken Airport,60.59329987,16.95140076,224,EU,SE,SE-X,Gävle / Sandviken,ESSK,GVX,
Gütersloh Airport,51.92279816,8.306329727,236,EU,DE,DE-NW,Gütersloh,ETUO,GUT,
H1 New Air Base,33.81869888,41.43220139,,AS,IQ,IQ-AN,,,,
H2 Air Base,33.36372375,40.58802414,,AS,IQ,IQ-AN,,,,
H3 Air Base,32.92938232,39.74510193,,AS,IQ,IQ-AN,,,,
H3 Northwest AFB,33.0745697,39.599617,,AS,IQ,IQ-AN,,,,
H3 Southwest Air Base,32.74492645,39.59955597,,AS,IQ,IQ-AN,,,,
HAL Airport,12.94999981,77.66819763,2912,AS,IN,IN-KA,Bangalore,VOBG,,
Hachijojima Airport,33.11500168,139.7859955,303,AS,JP,JP-13,Hachijojima,RJTH,HAC,
Hachinohe Airport,40.5564003,141.4660034,152,AS,JP,JP-02,,RJSH,HHE,
Haeju Airfield,38.00529861,125.7819977,131,AS,KP,KP-HWN,Haeju,,,
Hafar Al-Batin Domestic Airport,27.90089989,45.52819824,1352,AS,SA,SA-04,King Khaled Military City,OEKK,KMC,
Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,703,NA,US,US-MD,Hagerstown,KHGR,HGR,HGR
Hagfors Airport,60.02009964,13.57890034,474,EU,SE,SE-S,,ESOH,HFS,
Haifa International Airport,32.80939865,35.04309845,28,AS,IL,IL-HA,Haifa,LLHA,HFA,
Hail Airport,27.43790054,41.68629837,3331,AS,SA,SA-06,,OEHL,HAS,
Haines Airport,59.24380112,-135.5240021,15,NA,US,US-AK,Haines,PAHN,HNS,HNS
Haines Junction Airport,60.78919983,-137.5460052,2150,NA,CA,CA-YT,Haines Junction,CYHT,YHT,
Hakodate Airport,41.77000046,140.8220062,151,AS,JP,JP-01,Hakodate,RJCH,HKD,
Halim Perdanakusuma International Airport,-6.266610146,106.8909988,84,AS,ID,ID-JK,Jakarta,WIHH,HLP,
Hall Beach Airport,68.77610016,-81.2425,30,NA,CA,CA-NU,Hall Beach,CYUX,YUX,
Halli Airport,61.85599899,24.78660011,479,EU,FI,FI-LS,Halli / Kuorevesi,EFHA,KEV,
Halls Creek Airport,-18.23390007,127.6699982,1346,OC,AU,AU-WA,,YHLC,HCQ,
Halmstad Airport,56.69110107,12.82019997,101,EU,SE,SE-N,Halmstad,ESMT,HAD,
Hamadan Air Base,35.21160126,48.65340042,5609,AS,IR,IR-24,Hamadan,OIHS,,
Hamadan Airport,34.86920166,48.55250168,5755,AS,IR,IR-24,Hamadan,OIHH,HDM,
Hamamatsu Airport,34.75019836,137.7030029,150,AS,JP,JP-22,,RJNH,,
Hamburg-Finkenwerder Airport,53.53527832,9.83555603,23,EU,DE,DE-HH,Hamburg,EDHI,XFW,
Hami Airport,42.84140015,93.66919708,2703,AS,CN,CN-65,Hami,ZWHM,HMI,
Hamilton Airport,-37.64889908,142.0650024,803,OC,AU,AU-VIC,,YHML,HLT,
Hamilton International Airport,-37.86669922,175.3320007,172,OC,NZ,NZ-WKO,Hamilton,NZHN,HLZ,
Hamilton Island Airport,-20.35810089,148.9519959,15,OC,AU,AU-QLD,Hamilton Island,YBHM,HTI,
Hammerfest Airport,70.67970276,23.66860008,266,EU,NO,NO-20,Hammerfest,ENHF,HFT,
Hana Airport,20.79560089,-156.0140076,78,NA,US,US-HI,Hana,PHHN,HNM,HNM
Hanamaki Airport,39.42860031,141.1349945,297,AS,JP,JP-03,,RJSI,HNA,
Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83,NA,US,US-ME,Bar Harbor,KBHB,BHB,BHB
Handan Airport,36.52583333,114.4255556,229,AS,CN,CN-42,Handan,ZBHD,HDG,
Hang Nadim International Airport,1.121029973,104.1190033,126,AS,ID,ID-RI,Batam Island,WIDD,BTH,
Hanimaadhoo Airport,6.744229794,73.17050171,4,AS,MV,MV-23,Haa Dhaalu Atoll,VRMH,HAQ,
Hao Airport,-18.07480049,-140.9459991,10,OC,PF,PF-U-A,,NTTO,HOI,
Harar Meda Airport,8.7163,39.0059,,AF,ET,ET-OR,Debre Zeyit,HAHM,QHR,
Harare International Airport,-17.93180084,31.09280014,4887,AF,ZW,ZW-HA,Harare,FVHA,HRE,
Harbin Air Base,45.59749985,126.6589966,,AS,CN,CN-23,,,,
Harrisburg International Airport,40.19350052,-76.76339722,310,NA,US,US-PA,Harrisburg,KMDT,MDT,MDT
Harrismith Airport,-28.23509979,29.10619926,5585,AF,ZA,ZA-FS,Harrismith,FAHR,HRS,
Hartford Brainard Airport,41.73669815,-72.6493988,18,NA,US,US-CT,Hartford,KHFD,,HFD
Hashimara Air Force Station,26.69829941,89.36910248,340,AS,IN,IN-WB,Jalpaiguri,VE44,,VE44
Hassan I Airport,27.15169907,-13.21920013,207,AF,EH,EH-U-A,El Aaiún,GMML,EUN,
Hassi R'Mel Airport,32.93040085,3.311539888,2540,AF,DZ,DZ-03,,DAFH,HRM,
Hat Yai International Airport,6.933209896,100.3929977,90,AS,TH,TH-90,Hat Yai,VTSS,HDY,
Hatay Airport,36.36277771,36.28222275,269,AS,TR,TR-31,Hatay,LTDA,HTY,
Hato International Airport,12.18889999,-68.95980072,29,NA,CW,CW-U-A,Willemstad,TNCC,CUR,
Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151,NA,US,US-MS,Hattiesburg,KHBG,,HBG
Hattiesburg Laurel Regional Airport,31.46710014,-89.33709717,298,NA,US,US-MS,Hattiesburg/Laurel,KPIB,PIB,PIB
Haugesund Airport,59.34529877,5.208360195,86,EU,NO,NO-11,Karmøy,ENHD,HAU,
Haverfordwest Airport,51.83309937,-4.961110115,159,EU,GB,GB-WLS,Haverfordwest,EGFE,HAW,
Havre City County Airport,48.54299927,-109.762001,2591,NA,US,US-MT,Havre,KHVR,HVR,HVR
Havre St Pierre Airport,50.2818985,-63.6114006,124,NA,CA,CA-QC,Havre St-Pierre,CYGV,YGV,
Hawarden Airport,53.17810059,-2.977780104,45,EU,GB,GB-WLS,Hawarden,EGNR,CEG,
Hay Airport,-34.53139877,144.8300018,305,OC,AU,AU-NSW,,YHAY,HXX,
Hay River / Merlyn Carter Airport,60.83969879,-115.7829971,541,NA,CA,CA-NT,Hay River,CYHY,YHY,
Hays Regional Airport,38.84220123,-99.27320099,1999,NA,US,US-KS,Hays,KHYS,HYS,HYS
Hearst René Fontaine Municipal Airport,49.71419907,-83.68609619,827,NA,CA,CA-ON,Hearst,CYHF,YHF,
Hector International Airport,46.92070007,-96.81580353,902,NA,US,US-ND,Fargo,KFAR,FAR,FAR
Hede Air Base,65.83830261,21.46879959,,EU,SE,SE-BD,,ESPJ,,
Hedong Airport,38.32275833,106.3932139,,AS,CN,CN-64,Yinchuan,,,
Hefei Luogang International Airport,31.78000069,117.2979965,108,AS,CN,CN-34,Hefei,ZSOF,HFE,
Heho Airport,20.74699974,96.79199982,3858,AS,MM,MM-17,Heho,VYHH,HEH,
Heihe Airport,50.17162094,127.3088837,8530,AS,CN,CN-23,Heihe,ZYHE,HEK,
Helena Regional Airport,46.60680008,-111.9830017,3877,NA,US,US-MT,Helena,KHLN,HLN,HLN
Helsinki Malmi Airport,60.25460052,25.0428009,57,EU,FI,FI-ES,Helsinki,EFHF,HEM,
Hemavan Airport,65.80609894,15.08279991,1503,EU,SE,SE-AC,,ESUT,HMV,
Henderson Field,28.20170021,-177.3809967,13,OC,UM,UM-71,Sand Island,PMDY,MDY,MDY
Hendrik Van Eck Airport,-23.93720055,31.15539932,1432,AF,ZA,ZA-NP,Phalaborwa,FAPH,PHW,
Hengchun Airport,22.04109955,120.7300034,46,AS,TW,TW-PIF,Hengchung,RCKW,HCN,
Henry E Rohlsen Airport,17.70190048,-64.79859924,74,NA,VI,VI-U-A,Christiansted,TISX,STX,STX
Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,1189,NA,US,US-OK,Fort Sill,KFSI,FSI,FSI
Herat Airport,34.20999908,62.22829819,3206,AS,AF,AF-HER,,OAHR,HEA,
Heringsdorf Airport,53.87870026,14.15229988,93,EU,DE,DE-MV,Heringsdorf,EDAH,HDF,
Hermanos Ameijeiras Airport,20.98760033,-76.93579865,328,NA,CU,CU-10,Las Tunas,MUVT,VTU,
Hermanos Serdán International Airport,19.15810013,-98.37139893,7361,NA,MX,MX-PUE,Puebla,MMPB,PBC,
Hermes Quijada International Airport,-53.7777,-67.7494,65,SA,AR,AR-V,Rio Grande,SAWE,RGA,GRA
Hervey Bay Airport,-25.31889915,152.8800049,60,OC,AU,AU-QLD,Hervey Bay,YHBA,HVB,
Hewanorra International Airport,13.7332,-60.952599,14,NA,LC,LC-11,Vieux Fort,TLPL,UVF,
Hickory Regional Airport,35.74110031,-81.38950348,1190,NA,US,US-NC,Hickory,KHKY,HKY,HKY
Hierro Airport,27.81480026,-17.88710022,103,EU,ES,ES-CN,El Hierro Island,GCHI,VDE,
High Level Airport,58.62139893,-117.1650009,1110,NA,CA,CA-AB,High Level,CYOJ,YOJ,
Hihifo Airport,-13.23830032,-176.1990051,79,OC,WF,WF-U-A,Wallis Island,NLWW,WLS,
Hill Air Force Base,41.12390137,-111.9729996,4789,NA,US,US-UT,Ogden,KHIF,,HIF
Hilo International Airport,19.72139931,-155.0480042,38,NA,US,US-HI,Hilo,PHTO,ITO,ITO
Hingurakgoda Air Force Base,8.04981041,80.98139954,170,AS,LK,LK-7,Polonnaruwa Town,VCCH,MNH,
Hinterstoisser Air Base,47.20280075,14.74419975,2220,EU,AT,AT-6,Zeltweg,LOXZ,,
Hiroshima Airport,34.43610001,132.9190063,1088,AS,JP,JP-34,Hiroshima,RJOA,HIJ,
Hiroshimanishi Airport,34.3669014,132.4140015,15,AS,JP,JP-34,,RJBH,HIW,
Hissar Airport,29.17939949,75.75530243,700,AS,IN,IN-HR,,VIHR,HSS,
Hiva Oa-Atuona Airport,-9.768790245,-139.0110016,1481,OC,PF,PF-U-A,Hiva Oa Island,NTMN,AUQ,
Hobart International Airport,-42.83610153,147.5099945,13,OC,AU,AU-TAS,Hobart,YMHB,HBA,
Hobart Regional Airport,34.99129868,-99.05139923,1563,NA,US,US-OK,Hobart,KHBR,,HBR
Hodeidah International Airport,14.75300026,42.97629929,41,AS,YE,YE-HU,Hodeida,OYHD,HOD,
Hof-Plauen Airport,50.28861237,11.85638905,1959,EU,DE,DE-BY,Hof,EDQM,HOQ,
Hofu Airport,34.03469849,131.548996,7,AS,JP,JP-35,,RJOF,,
Hohenfels Army Air Field,49.2181015,11.83609962,1455,EU,DE,DE-BY,,ETIH,,
Hohhot Air Base,40.73720169,111.2289963,,AS,CN,CN-15,,,,
Hohn Airport,54.31219864,9.538169861,39,EU,DE,DE-SH,,ETNH,,
Hokitika Airfield,-42.71360016,170.9850006,146,OC,NZ,NZ-WTC,,NZHK,HKK,
Holy Cross Airport,62.18830109,-159.7749939,70,NA,US,US-AK,Holy Cross,PAHC,HCR,HCA
Holzdorf Airport,51.76779938,13.16769981,265,EU,DE,DE-BR,,ETSH,,
Homer Airport,59.64559937,-151.477005,84,NA,US,US-AK,Homer,PAHO,HOM,HOM
Homestead ARB Airport,25.48859978,-80.38359833,5,NA,US,US-FL,Homestead,KHST,HST,HST
Homey (Area 51) Airport,37.23500061,-115.810997,4462,NA,US,US-NV,Groom Lake,KXTA,,
Hongyuan Airport,32.53154,102.35224,11600,AS,CN,CN-51,Aba,,AHJ,
Honiara International Airport,-9.42800045,160.0549927,28,OC,SB,SB-CT,Honiara,AGGH,HIR,
Hood Airport,-40.97330093,175.6340027,364,OC,NZ,NZ-WGN,Masterton,NZMS,MRO,
Hood Army Air Field,31.13870049,-97.71450043,924,NA,US,US-TX,Fort Hood(Killeen),KHLR,HLR,HLR
Hooper Bay Airport,61.52389908,-166.1470032,13,NA,US,US-AK,Hooper Bay,PAHP,HPB,HPB
Hope Airport,49.36830139,-121.4980011,128,NA,CA,CA-BC,Hope,CYHE,YHE,
Hopedale Airport,55.44829941,-60.22859955,39,NA,CA,CA-NL,Hopedale,CYHO,YHO,
Hopetoun Airport,-35.71530151,142.3600006,256,OC,AU,AU-VIC,,YHPN,HTU,
Horn Island Airport,-10.58640003,142.2899933,43,OC,AU,AU-QLD,Horn Island,YHID,HID,
Hornafjordur Airport,64.29560089,-15.22719955,24,EU,IS,IS-7,Hornafjordur,BIHN,HFN,
Hornepayne Municipal Airport,49.19309998,-84.7589035,1099,NA,CA,CA-ON,Hornepayne,CYHN,YHN,
Horsham Airport,-36.66970062,142.1730042,445,OC,AU,AU-VIC,,YHSM,HSM,
Horta Airport,38.51990128,-28.71590042,118,EU,PT,PT-20,Horta,LPHR,HOR,
Hosea Kutako International Airport,-22.47990036,17.47089958,5640,AF,NA,NA-KH,Windhoek,FYWH,WDH,
Hotan Airport,37.03850174,79.86489868,4672,AS,CN,CN-65,Hotan,ZWTN,HTN,
Houghton County Memorial Airport,47.16839981,-88.4890976,1095,NA,US,US-MI,Hancock,KCMX,CMX,CMX
Houlton International Airport,46.12310028,-67.792099,489,NA,US,US-ME,Houlton,KHUL,HUL,HUL
